0.28	0.078	77	3.28	9.8	5
0.18	0.069	34	3.29	9.2	6
0.36	0.075	48	3.34	9.4	5
0.11	0.079	49	3.21	10	5
0.04	0.082	22	3.22	9.6	5
0	0.086	45	3.46	9.5	5
0.04	0.082	22	3.22	9.6	5
0.24	0.094	106	3.1	9.2	5
0.08	0.084	48	3.21	10	5
0.3	0.053	127	2.94	9.5	5
0.1	0.086	12	3.54	11.2	4
0.17	0.077	13	3.29	10.4	5
0.09	0.084	49	3.43	11.1	6
0.02	0.067	11	3.46	9.5	5
0.02	0.067	11	3.46	9.5	5
0.03	0.071	58	3.61	12.7	6
0.66	0.387	37	3.17	9.6	5
0.13	0.088	14	3.44	11.5	5
0.03	0.092	19	3.39	9.6	5
0.34	0.082	72	3.55	9.5	5
0.2	0.075	39	3.48	9.3	5
0.1	0.112	22	3.26	9.5	5
0.1	0.112	22	3.26	9.5	5
0	0.093	58	3.5	9.3	6
0.23	0.092	104	3.1	9.2	5
0	0.088	38	3.35	9.3	5
0.29	0.075	16	3.45	11.5	6
0.24	0.078	139	3.21	9.5	5
0	0.065	18	3.46	9.2	5
0.58	0.096	101	3.13	10	5
0.54	0.095	101	3.13	9.5	5
0.18	0.07	28	3.52	9.5	6
0.38	0.08	57	3.3	9	6
0.4	0.083	68	3.3	9.4	5
0.18	0.071	31	3.52	9.6	6
0.18	0.07	28	3.52	9.5	6
0.1	0.089	40	3.29	9.5	5
0.1	0.089	40	3.29	9.5	5
0.13	0.097	66	3.39	9.4	5
0.1	0.089	40	3.29	9.5	5
0.68	0.415	32	3.09	9.1	6
0.07	0.058	47	3.51	10.7	6
0.01	0.057	33	3.6	11.2	6
0	0.084	31	3.25	9.8	5
0	0.084	31	3.25	9.8	5
0.21	0.092	88	3.19	9.2	5
0.25	0.075	104	3.23	9.7	5
0.26	0.096	35	3.25	9.6	5
0	0.069	19	3.31	10	6
0.26	0.096	35	3.25	9.6	5
0.11	0.093	44	3.31	9.5	6
0.1	0.091	48	3.31	9.5	6
0.18	0.089	74	3.14	9.4	5
0.32	0.103	98	3.45	9.5	5
0.02	0.082	94	3.55	9.7	6
0.01	0.076	32	3.39	9.6	5
0.02	0.082	94	3.55	9.7	6
0.26	0.082	143	3.28	9.4	5
0.27	0.082	144	3.27	9.4	5
0.29	0.157	44	3.3	9.5	6
0.3	0.157	45	3.31	9.5	6
0	0.102	16	3.43	10	5
0.18	0.243	48	3.4	10.3	6
0.17	0.241	18	3.4	10.3	6
0.3	0.079	34	3.36	10.5	5
0.03	0.076	92	3.5	9.8	5
0	0.19	45	3.31	9.4	6
0.14	0.114	37	3.66	9.8	5
0.05	0.081	96	3.36	10	5
0.14	0.114	37	3.66	9.8	5
0.01	0.077	85	3.55	9.8	5
0.41	0.083	61	3.21	9.5	5
0.41	0.083	61	3.21	9.5	5
0.24	0.079	58	3.18	10.1	6
0.24	0.079	58	3.18	10.1	6
0.17	0.099	119	3.09	9.3	5
0.43	0.082	82	3.33	9.7	6
0.17	0.084	130	3.23	9.6	5
0.02	0.081	87	3.48	9.7	6
0	0.055	13	3.38	10.8	5
0.54	0.065	26	3.17	12.5	6
0.3	0.132	60	2.99	10.2	5
0.31	0.126	64	3.1	9.6	5
0.44	0.038	42	3.24	10.8	7
0.34	0.082	14	3.29	10.7	6
0.34	0.082	14	3.29	10.7	6
0.08	0.082	108	3.25	9.4	5
0.09	0.068	17	3.23	10	5
0	0.044	86	3.56	12.9	7
0.08	0.114	46	3.24	9.6	6
0.22	0.084	18	3.26	9.9	6
0.4	0.052	10	3.33	12.8	7
0.39	0.041	10	3.27	12.5	7
0.4	0.052	10	3.33	12.8	7
0.12	0.165	12	3.26	9.2	5
0.31	0.07	15	3.22	10.3	6
0.1	0.068	14	3.3	10.5	5
0.55	0.072	24	3.09	10.9	6
0.33	0.099	38	3.24	10.8	5
0.24	0.102	7	3.44	11.4	4
0.54	0.103	41	3.21	11.3	6
0.33	0.099	38	3.24	10.8	5
0.19	0.081	30	3.23	10.5	6
0.42	0.084	27	3.28	11.9	6
0	0.071	47	3.29	9.4	5
0.15	0.097	59	3.28	9.6	5
0	0.099	22	3.34	9.7	5
0	0.048	42	3.71	14	7
0.13	0.076	36	3.61	9.8	5
0.13	0.076	36	3.61	9.8	5
0.28	0.068	16	3.24	10.3	5
0.14	0.076	37	3.36	10.7	5
0.34	0.05	8	3.4	11	7
0.14	0.076	37	3.36	10.7	5
0.09	0.065	45	3.46	12.7	8
0.08	0.071	24	3.56	11.1	6
0.07	0.058	9	3.38	10.9	4
0.08	0.071	24	3.56	11.1	6
0.42	0.145	48	3.38	9.9	3
0.44	0.147	51	3.38	9.9	4
0.26	0.088	23	3.32	9.4	5
0.1	0.066	55	3.39	9.3	5
0.28	0.012	100	3.26	11.7	7
0.28	0.012	100	3.26	11.7	7
0.35	0.075	28	3.24	11.2	7
0.04	0.092	26	3.46	10	5
0.47	0.085	34	3.24	12.1	7
0	0.115	31	3.45	10.3	5
0.45	0.119	68	3.23	10.9	6
0.35	0.088	92	3.28	9.4	5
0.46	0.062	42	3.18	10.6	6
0.21	0.081	31	3.59	9.8	5
0.21	0.081	31	3.59	9.8	5
0.16	0.078	39	3.5	9.9	6
0.21	0.081	31	3.59	9.8	5
0.21	0.08	32	3.58	9.8	5
0.44	0.085	22	3.28	9.5	5
0.44	0.085	22	3.28	9.5	5
0.32	0.08	122	3.22	9.7	5
0.39	0.08	55	3.47	10.9	6
0.39	0.08	55	3.47	10.9	6
0.02	0.071	14	3.51	11.7	7
0.39	0.08	55	3.47	10.9	6
0.34	0.073	47	3.4	11.3	7
0.47	0.054	32	3.15	10.6	7
0.22	0.074	24	3.4	11.2	6
0.06	0.077	85	3.51	9.5	5
0.66	0.039	88	3.66	11.5	6
0.32	0.067	25	3.24	10.4	5
0.06	0.078	84	3.51	9.7	5
0.06	0.077	85	3.51	9.5	5
0.07	0.077	86	3.51	9.7	5
0.22	0.071	24	3.41	11.3	6
0.23	0.072	22	3.4	11.2	6
0.22	0.074	24	3.4	11.2	6
0.03	0.08	43	3.44	10.9	6
0.01	0.064	43	3.41	11.8	6
0.03	0.086	46	3.53	10.6	5
0.24	0.067	48	3.43	10	4
0.37	0.067	10	3.23	11.1	7
0.46	0.104	10	3.12	11.8	7
0.4	0.109	16	3.31	11.8	7
0	0.067	14	3.4	10.9	4
0.01	0.064	43	3.41	11.8	6
0.19	0.094	69	3.22	10	6
0.04	0.076	88	3.53	9.5	5
0.18	0.078	21	3.15	9.9	5
0	0.068	35	3.48	11.4	6
0.29	0.194	26	3.22	12	6
0.04	0.076	88	3.53	9.5	5
0.19	0.094	69	3.22	10	6
0.14	0.086	30	3.34	10.5	5
0.12	0.083	28	3.33	10.4	6
0.38	0.066	56	3.15	12.1	7
0	0.072	64	3.43	11.2	6
0.34	0.112	99	3.22	9.3	5
0.24	0.071	52	3.44	10.1	5
0.03	0.078	86	3.53	9.7	5
0.23	0.082	18	3.22	9.3	6
0.03	0.078	86	3.53	9.7	5
0.03	0.08	88	3.53	9.8	6
0.01	0.08	43	3.42	10.7	6
0.39	0.078	43	3.31	12.5	7
0.01	0.08	43	3.42	10.7	6
0.39	0.078	43	3.31	12.5	7
0.02	0.084	11	3.48	11	3
0.36	0.056	39	3.4	11.8	5
0.1	0.08	33	3.58	10.8	7
0.1	0.08	33	3.58	10.8	7
0.06	0.06	18	3.41	10.8	7
0.06	0.06	18	3.41	10.8	7
0.2	0.081	115	3.23	9.5	5
0.27	0.084	78	3.39	11	5
0	0.079	9	3.59	11.5	6
0.13	0.078	61	3.43	10.8	6
0.39	0.059	11	3.29	11.5	6
0.48	0.132	11	3.23	13.2	6
0.46	0.114	9	3.18	10.9	6
0.44	0.065	8	3.33	12.2	6
0.46	0.094	10	3.27	12.2	7
0.39	0.059	11	3.29	11.5	6
0.4	0.079	6	3.27	11.9	6
0.19	0.161	62	3.62	11	5
0.31	0.084	45	3.38	10.1	6
0.32	0.081	79	3.3	11	6
0.12	0.072	46	3.38	11.8	6
0.37	0.091	23	3.24	10.5	5
0.32	0.081	79	3.3	11	6
0.12	0.072	46	3.38	11.8	6
0.31	0.084	45	3.38	10.1	6
0.27	0.055	28	3.18	11.2	5
0.36	0.064	77	3.47	11	7
0.33	0.061	73	3.47	10.2	6
0.19	0.093	75	3.2	9.2	4
0.27	0.055	28	3.18	11.2	5
0.38	0.063	19	3.3	12	7
0.01	0.08	25	3.69	10.5	5
0.01	0.074	38	3.48	9.8	5
0.29	0.078	66	3.45	9.5	6
0.01	0.074	38	3.48	9.8	5
0.01	0.08	25	3.69	10.5	5
0.38	0.06	72	3.39	11.8	6
0.38	0.06	72	3.39	11.8	6
0.5	0.071	26	3.07	10.4	4
0.38	0.068	42	3.34	12.9	7
0.17	0.073	11	3.61	11.4	5
0.52	0.074	25	3.36	12.4	7
0.49	0.082	17	3.19	12.5	7
0.4	0.092	52	3.22	10	7
0.34	0.094	45	3.24	9.7	7
0.49	0.09	24	3.27	12.1	7
0.42	0.071	20	3.14	11.1	7
0.58	0.092	24	3.29	12	7
0.48	0.093	12	3.26	12.4	7
0.45	0.075	21	3.41	11.9	7
0.45	0.075	21	3.41	11.9	7
0.45	0.075	21	3.41	11.9	7
0.48	0.093	12	3.26	12.4	7
0.4	0.058	10	3.31	11.2	7
0.48	0.052	9	3.2	12.1	7
0.4	0.082	11	3.44	12.2	6
0.52	0.09	23	3.36	10.4	5
0.52	0.111	10	3.31	11.3	6
0.52	0.088	51	3.29	11.1	6
0.12	0.12	36	3.47	11.3	7
0.05	0.089	32	3.36	10	5
0.27	0.058	38	3.16	11.1	6
0.14	0.078	18	3.27	9.3	5
0.02	0.115	16	3.38	9.5	5
0.39	0.1	27	3.15	11.2	6
0.27	0.058	38	3.16	11.1	6
0.4	0.065	48	3.34	11	6
0.41	0.103	10	3.13	11.9	7
0.2	0.097	113	3.13	9.2	5
0.43	0.068	46	3.2	12.2	6
0.09	0.079	22	3.46	10.2	5
0.48	0.066	10	3.33	10.9	6
0.48	0.066	10	3.33	10.9	6
0.5	0.104	13	3.22	11.6	7
0.44	0.079	12	3.52	10.7	5
0.41	0.073	13	3.3	12.1	7
0.3	0.083	72	3.44	9.4	5
0.3	0.083	72	3.44	9.4	5
0.29	0.109	119	3.15	9.1	5
0.32	0.061	29	3.28	11.3	7
0.49	0.075	6	3.13	10.4	5
0.3	0.065	17	3.32	10.5	6
0.26	0.079	28	3.25	10	5
0.32	0.07	70	3.34	12.9	6
0.3	0.065	17	3.32	10.5	6
0.49	0.075	6	3.13	10.4	5
0	0.064	11	3.45	11.3	6
0.39	0.066	7	3.19	11.4	7
0.3	0.08	70	3.44	9.4	5
0.12	0.097	27	3.16	9.4	5
0.4	0.073	21	3.14	10.9	6
0.12	0.097	27	3.16	9.4	5
0.28	0.082	68	3.45	9.4	5
0.1	0.076	47	3.36	9.4	6
0.28	0.082	68	3.45	9.4	5
0.45	0.092	88	3.15	9.4	5
0.06	0.079	41	3.39	10.1	6
0	0.087	11	3.71	12.8	7
0	0.087	11	3.71	12.8	7
0.34	0.05	10	3.12	9.1	6
0	0.055	12	3.47	12.9	6
0.3	0.062	12	3.44	11.5	7
0.38	0.058	47	3.26	10.6	7
0.33	0.063	27	3.26	11.7	7
0.32	0.067	8	3.36	12.8	7
0.29	0.081	45	3.25	10.3	5
0.32	0.067	8	3.36	12.8	7
0.33	0.063	27	3.26	11.7	7
0.34	0.064	25	3.26	11.7	7
0.4	0.11	24	3.23	12	7
0.36	0.116	55	3.18	10.9	5
0.45	0.067	12	3.25	12.3	7
0.31	0.088	19	3.17	10.4	6
0.15	0.102	32	3.23	10	5
0	0.092	31	3.38	10	6
0.16	0.12	7	3.22	11.2	6
0.46	0.075	27	3.06	11.4	6
0.4	0.068	28	3.27	12.6	7
0.37	0.049	109	2.89	12.7	6
0.37	0.049	109	2.89	12.7	6
0.14	0.078	23	3.53	10.4	5
0.66	0.123	8	3.2	11.9	6
0.66	0.123	8	3.2	11.9	6
0.09	0.062	9	3.35	10.5	5
0.42	0.098	9	3.27	12.3	6
0.01	0.088	18	3.32	10.5	7
0	0.095	43	3.33	10.4	6
0.32	0.066	36	3.41	12.6	6
0	0.065	52	3.49	11.6	5
0.21	0.075	68	3.37	10.1	6
0.01	0.088	18	3.32	10.5	7
0	0.091	14	3.42	11.5	7
0.01	0.093	15	3.35	11	7
0	0.095	14	3.36	9.6	5
0.08	0.089	27	3.3	10.4	6
0.18	0.077	48	3.2	9.7	6
0.34	0.085	17	3.17	10.6	7
0.34	0.082	35	3.22	12.5	7
0.1	0.074	56	3.35	9.2	5
0.41	0.078	42	3.24	12.6	7
0.21	0.088	39	3.33	11.1	6
0	0.088	32	3.58	10.2	5
0.19	0.079	26	3.38	9.8	6
0.21	0.088	39	3.33	11.1	6
0.41	0.069	39	3.29	10.9	7
0.33	0.046	53	3.36	12.2	6
0	0.07	38	3.32	11.4	6
0	0.076	45	3.31	10.7	6
0.17	0.082	51	3.49	10.4	5
0.36	0.081	14	3.27	10.9	6
0.36	0.084	17	3.27	10.8	6
0.17	0.082	51	3.49	10.4	5
0.59	0.414	45	3.03	9.2	5
0.05	0.073	25	3.56	12.9	5
0.42	0.07	20	3.38	12.7	7
0.27	0.095	77	3.13	9.1	6
0.27	0.095	77	3.13	9.1	6
0.53	0.101	10	3.21	12.1	7
0.25	0.104	90	3.15	9.1	5
0.57	0.093	52	3.19	11.6	7
0.53	0.101	10	3.21	12.1	7
0.57	0.074	8	3.14	9.9	6
0.5	0.071	16	3.21	12.5	8
0.44	0.098	15	3.3	11.4	6
0.65	0.075	17	3.22	11.8	6
0.09	0.067	10	3.28	11.8	6
0.18	0.083	20	3.29	10.2	6
0.08	0.07	26	3.4	12.5	7
0.53	0.06	10	3.02	10.9	7
0.53	0.06	10	3.02	10.9	7
0.35	0.086	52	3.31	10.8	5
0.45	0.057	37	3.18	11.1	7
0.2	0.098	92	3.2	9.2	5
0.26	0.083	75	3.4	9.5	6
0.33	0.088	37	3.31	10.7	6
0.2	0.098	92	3.2	9.2	5
0.34	0.071	67	3.44	10.2	7
0.56	0.073	8	3.15	11.4	6
0.65	0.08	8	3.27	11	5
0.65	0.08	8	3.27	11	5
0.68	0.05	278	3.01	12.3	7
0.56	0.047	8	3.16	11.8	6
0.68	0.05	289	3.01	12.3	7
0.3	0.073	70	3.42	9.5	6
0.45	0.072	59	3.33	12	6
0.3	0.073	70	3.42	9.5	6
0.08	0.074	64	3.12	9.6	5
0.4	0.055	9	3.38	11.6	7
0.42	0.057	30	3.29	11.2	6
0.54	0.095	41	3.02	9.9	7
0.54	0.095	41	3.02	9.9	7
0.54	0.083	74	2.98	11.8	8
0.42	0.086	19	3.35	11.4	6
0.09	0.081	16	3.43	11.5	6
0.36	0.079	31	3.33	12	7
0.09	0.117	17	3.35	10.8	6
0.47	0.087	20	3.15	10.5	5
0.09	0.117	17	3.35	10.8	6
0.38	0.096	18	3.2	9.4	5
0.45	0.216	16	3.15	12.5	7
0.38	0.096	18	3.2	9.4	5
0.42	0.072	36	3.11	12.4	6
0.27	0.071	25	3.35	12	6
0.09	0.078	30	3.45	11.2	6
0.27	0.071	25	3.35	12	6
0.34	0.073	25	3.28	12.4	6
0.28	0.048	49	3.41	12.8	5
0.42	0.069	17	3.21	12.3	6
0.41	0.068	24	3.27	11.7	7
0.1	0.09	13	3.36	9.5	5
0.43	0.171	66	3.17	10.8	6
0	0.07	14	3.25	10	6
0.27	0.092	55	3.78	12.3	7
0.41	0.056	35	3.29	11	6
0.39	0.074	10	3.12	9.5	6
0.5	0.046	80	3.49	13.6	6
0.07	0.091	21	3.38	11.3	6
0.07	0.091	21	3.38	11.3	6
0.07	0.091	21	3.38	11.3	6
0.12	0.065	24	3.3	13.3	6
0	0.066	15	3.52	12.9	5
0.34	0.076	17	3.2	13.1	8
0	0.062	28	3.44	12.3	6
0	0.055	33	3.45	12.3	6
0.37	0.081	29	3.12	11.2	6
0	0.096	13	3.62	11.5	4
0.35	0.055	27	3.14	11.3	7
0.26	0.063	11	3.39	13.5	6
0	0.072	52	3.51	11.5	6
0.33	0.095	89	3.22	10	5
0.35	0.092	70	3.21	10.5	6
0	0.058	10	3.18	10.4	6
0.21	0.045	135	3.32	9.5	5
0.34	0.075	38	3.38	13.6	7
0.07	0.089	18	3.37	11.2	7
0.35	0.061	15	3.3	11.8	7
0.43	0.067	50	3.38	11.9	6
0.45	0.08	13	3.22	11.4	6
0.45	0.08	13	3.22	11.4	6
0.15	0.104	94	3.14	9.1	5
0.24	0.079	86	3.34	9.5	6
0.3	0.08	79	3.41	9.5	6
0.32	0.08	71	3.27	11	6
0.11	0.043	12	3.3	11.4	6
0.3	0.065	20	3.61	10	6
0.23	0.066	70	3.43	10.1	5
0.43	0.076	51	3.53	10.4	6
0.12	0.178	21	3.28	9.8	6
0.45	0.071	14	3.21	11.8	7
0.42	0.086	21	3.39	11.6	6
0.47	0.061	11	3.23	12	6
0.32	0.067	12	3.3	12.8	7
0.23	0.044	70	3.46	12.5	6
0.25	0.118	38	3.15	9.8	5
0.35	0.083	38	3.23	11.1	6
0	0.1	63	3.59	11.4	6
0.25	0.118	38	3.15	9.8	5
0.51	0.071	88	3.33	11.8	7
0.18	0.042	101	3.46	12.9	7
0.43	0.076	54	3.42	10.6	6
0.43	0.11	37	3.16	10.8	5
0.57	0.087	20	3.14	11.1	7
0.43	0.076	21	3.21	10.2	6
0.42	0.075	19	3.14	11.8	7
0.24	0.078	21	3.29	10	5
0.24	0.078	21	3.29	10	5
0.5	0.369	38	3.01	9.4	5
0.26	0.111	60	2.94	10.2	5
0.39	0.074	48	3.32	12.4	7
0.27	0.067	44	3.21	12	6
0.29	0.086	14	3.32	11.5	6
0.34	0.062	12	3.2	10.5	6
0	0.078	44	3.42	10.8	6
0.46	0.074	16	3.27	12.3	6
0.31	0.079	65	3.46	9.5	6
0.31	0.079	65	3.46	9.5	6
0	0.095	59	3.61	11.5	6
0.03	0.079	47	3.58	11.2	4
0	0.052	11	3.35	12.7	7
0	0.041	78	3.68	11.4	5
0.33	0.076	47	3.27	11	6
0.33	0.076	47	3.27	11	6
0.43	0.068	11	3.19	11.4	5
0.4	0.068	54	3.38	10.5	6
0.07	0.07	61	3.29	9.3	5
0.23	0.08	119	3.36	10.9	5
0.3	0.085	39	3.33	11.9	6
0.03	0.079	12	3.52	12.2	5
0.3	0.085	39	3.33	11.9	6
0.23	0.08	119	3.36	10.9	5
0.05	0.075	19	3.3	9.6	4
0.57	0.08	20	3.28	12.5	6
0	0.166	12	3.56	10.8	5
0.37	0.063	41	3.52	12.4	7
0	0.166	12	3.56	10.8	5
0.12	0.114	64	3.22	9.5	6
0.22	0.078	56	3.52	9.5	6
0.23	0.076	94	3.21	9.5	6
0.21	0.069	9	3.16	9.8	6
0.26	0.052	77	3.15	10.9	6
0.23	0.076	94	3.21	9.5	6
0.21	0.069	9	3.16	9.8	6
0.36	0.065	10	3.27	11.2	7
0.39	0.068	12	3.35	11.7	8
0.19	0.111	76	3.14	9.4	5
0.46	0.074	44	3.4	11	7
0.46	0.074	44	3.4	11	7
0.46	0.074	44	3.4	11	7
0.55	0.136	52	3.35	10	5
0.46	0.074	44	3.4	11	7
0.43	0.071	24	3.45	11.2	7
0.02	0.078	15	3.35	10.4	6
0.15	0.076	53	3.32	9.3	5
0.02	0.078	15	3.35	10.4	6
0.42	0.071	13	3.15	10.5	6
0.46	0.081	9	3.1	10.4	6
0.46	0.095	29	3.26	11.3	6
0.31	0.079	79	3.29	9.5	6
0.37	0.057	74	3.23	12	6
0.31	0.082	24	3.24	10.6	6
0.4	0.044	50	3.2	10.9	6
0.52	0.132	44	3.28	11.5	6
0.52	0.132	44	3.28	11.5	6
0.22	0.078	89	3.26	9.6	6
0.47	0.074	23	3.23	12	6
0.49	0.08	20	3.07	10.3	6
0.23	0.091	77	3.15	9.4	5
0.03	0.08	46	3.02	9.2	5
0.25	0.104	21	3.27	9.6	5
0	0.044	88	3.68	13.6	7
0.29	0.075	66	3.4	9.5	5
0.34	0.066	58	3.37	11.8	6
0.01	0.074	90	3.38	10.8	5
0.29	0.075	66	3.4	9.5	5
0.37	0.057	36	3.23	9.3	4
0.01	0.059	18	3.39	12.8	6
0.32	0.054	113	3.3	11.5	4
0	0.07	17	3.26	9.4	6
0.01	0.059	18	3.39	12.8	6
0	0.081	24	3.38	9.6	4
0	0.057	20	3.45	11.8	4
0.2	0.076	60	3.1	9.3	5
0.39	0.079	65	3.16	9.8	5
0.41	0.058	40	3.22	12.2	6
0.22	0.082	86	3.37	9.5	5
0.25	0.067	160	3.33	10.3	6
0.19	0.082	34	3.49	10.5	5
0.07	0.086	48	3.12	10	5
0.19	0.082	34	3.49	10.5	5
0.33	0.081	36	3.41	11.1	6
0.01	0.079	37	3.4	10.9	6
0.01	0.079	37	3.4	10.9	6
0.14	0.077	60	3.28	9.8	5
0	0.123	14	3.45	9.8	5
0	0.096	13	3.43	9.5	5
0.06	0.079	35	3.4	10.9	5
0.02	0.069	46	3.47	11	5
0.22	0.082	60	3.1	9.2	5
0.28	0.085	69	3.32	11	6
0	0.123	33	3.44	11.3	6
0	0.123	33	3.44	11.3	6
0.68	0.403	56	3.02	9.3	5
0	0.083	24	3.59	11.2	4
0.38	0.081	66	3.15	9.8	5
0	0.089	26	3.37	9.6	4
0.32	0.066	51	3.38	11.8	6
0.05	0.081	36	3.38	10.3	6
0.05	0.081	36	3.38	10.3	6
0.5	0.068	19	3.1	11.4	6
0.31	0.079	51	3.47	9.5	6
0.03	0.044	87	3.5	14	8
0.02	0.048	60	3.7	14	6
0.2	0.049	64	3.38	11.7	6
0	0.077	44	3.5	11.2	5
0.2	0.073	44	3.1	9.3	5
0.13	0.102	36	3.24	11.2	6
0.22	0.075	81	3.24	9.5	6
0.4	0.05	10	3.28	12	4
0	0.114	10	3.35	9.7	6
0.22	0.075	81	3.24	9.5	6
0.39	0.062	9	3.14	11.5	7
0.2	0.077	54	3.37	10.4	6
0.2	0.077	54	3.37	10.4	6
0	0.084	22	3.33	10.9	6
0.28	0.096	69	3.26	10.2	6
0.19	0.071	36	3.39	10.9	5
0.5	0.09	47	3.15	10.5	5
0.44	0.068	31	3.35	12.4	6
0.08	0.056	7	3.22	13	5
0.3	0.068	110	3.3	10.2	5
0.3	0.068	110	3.3	10.2	5
0	0.1	12	3.36	11	5
0.1	0.073	60	3.29	10.9	6
0.13	0.056	28	3.62	12.4	6
0	0.084	12	3.34	9.7	4
0.1	0.073	60	3.29	10.9	6
0	0.093	77.5	3.2	9.5	5
0	0.093	77.5	3.2	9.5	5
0.14	0.064	29	3.35	12.1	6
0	0.063	18	3.45	12.2	6
0	0.137	9	3.5	10.9	3
0	0.08	28	3.78	12.5	6
0.07	0.1	57	3.6	11.7	6
0.32	0.064	15	3.3	11.2	6
0.44	0.081	68	3.36	11.2	5
0.21	0.087	68	3.12	9.2	5
0.26	0.073	88	3.3	9.8	5
0.32	0.088	91	3.29	10.1	5
0.09	0.068	29	3.41	11.1	4
0.32	0.088	91	3.29	10.1	5
0.1	0.071	63	3.28	9.2	5
0.26	0.073	88	3.3	9.8	5
0.15	0.064	27	3.33	12.8	6
0.21	0.083	41	3.34	10.5	5
0.21	0.086	65	3.4	10.1	6
0.21	0.086	69	3.4	10.1	6
0.27	0.083	91	3.26	9.8	6
0	0.041	46	4.01	12.5	6
0.46	0.091	41	3.18	11.9	6
0.27	0.083	91	3.26	9.8	6
0.68	0.414	64	2.9	9.1	6
0.34	0.094	88	3.26	10.1	5
0	0.041	46	4.01	12.5	6
0.42	0.058	18	3.18	11.4	5
0.39	0.06	55	3.18	11	7
0.24	0.077	34	3.39	10.6	6
0.24	0.077	34	3.39	10.6	6
0.24	0.077	34	3.39	10.6	6
0.24	0.077	34	3.39	10.6	6
0.11	0.073	38	3.34	9.3	5
0.26	0.083	91	3.29	9.8	6
0.26	0.083	91	3.29	9.8	6
0.26	0.107	67	3.26	9.2	5
0.1	0.075	25	3.09	9.7	6
0.22	0.079	48	3.18	9.6	5
0	0.166	11	3.39	10	5
0.02	0.069	40	3.38	12.6	6
0	0.057	26	3.36	9.5	5
0	0.057	26	3.36	9.5	5
0	0.057	26	3.36	9.5	5
0.02	0.084	31	3.36	10.5	6
0.02	0.084	31	3.36	10.5	6
0.02	0.084	31	3.36	10.5	6
0.02	0.085	31	3.37	10.4	6
0.02	0.084	31	3.36	10.5	6
0.48	0.077	20	3.09	11	5
0.24	0.063	28	3.25	10.2	6
0.01	0.056	13	3.52	11.4	5
0.03	0.078	12	3.34	9.5	5
0.03	0.078	12	3.34	9.5	5
0	0.081	41	3.41	10.8	5
0.29	0.069	73	3.34	10	5
0.01	0.065	46	3.32	11.8	6
0.03	0.086	57	3.37	10.3	5
0.03	0.086	57	3.37	10.3	5
0.03	0.077	28	3.35	10	5
0.25	0.086	32	3.36	10.1	5
0.25	0.084	28	3.36	10.1	5
0.24	0.078	67	3.6	11.1	6
0.17	0.168	98	3.28	9.5	5
0.4	0.091	28	3.07	10.03333333	6
0.31	0.112	38	3.24	10.9	5
0.14	0.093	54	3.36	10.1	5
0.4	0.091	28	3.07	10.03333333	6
0.27	0.08	63	3.29	9.8	4
0.02	0.096	31	3.46	11.8	6
0.09	0.115	42	3.18	9.5	5
0.08	0.094	45	3.24	9.8	5
0.3	0.088	105	3.25	10.5	6
0.32	0.079	74	3.27	9.8	6
0	0.069	8	3.33	10.4	4
0.51	0.415	66	3	9.2	5
0.56	0.153	14	3.21	11.6	6
0.51	0.415	66	3	9.2	5
0.27	0.11	89	3.24	9.3	5
0	0.267	29	3.32	9.8	3
0.26	0.083	100	3.26	9.9	5
0.2	0.086	31	3.11	10	5
0.26	0.09	74	3.71	12.2	6
0.15	0.078	28	3.29	9.9	6
0.02	0.077	35	3.36	10.8	6
0.02	0.077	35	3.36	10.8	6
0.09	0.074	25	3.38	9.6	5
0.22	0.08	105	3.3	9.9	5
0.22	0.08	105	3.3	9.9	5
0.15	0.107	84	3.19	9.5	5
0.25	0.076	85	3.19	9.2	5
0.07	0.1	23	3.3	9.6	5
0.07	0.1	23	3.3	9.6	5
0.31	0.083	49	3.35	10.3	5
0.02	0.08	111	3.1	9.7	5
0	0.068	33	3.58	12.5	6
0.22	0.094	33	3.37	11	5
0.06	0.07	12	3.17	9.8	5
0.25	0.078	59	3.3	10.2	5
0.14	0.07	73	3.32	9.2	5
0.1	0.092	12	3.31	9.55	6
0.1	0.09	11	3.31	9.55	5
0.26	0.08	104	3.28	9.9	5
0.12	0.083	28	3.52	10.2	7
0	0.068	24	3.42	11.1	6
0.21	0.08	141	3.25	9.9	5
0.21	0.08	141	3.25	9.9	5
0.42	0.052	24	3.44	11.9	6
0.33	0.061	13	3.23	10	8
0.39	0.082	46	3.43	10.7	6
0.3	0.062	34	3.28	11.3	7
0.34	0.062	22	3.22	10.9	6
0	0.064	54	3.54	10.7	6
0.36	0.048	53	3.27	12.4	7
0	0.064	54	3.54	10.7	6
0	0.082	16	3.5	11.9	6
0.4	0.071	19	3.56	10.6	6
0.34	0.062	22	3.22	10.9	6
0.25	0.104	89	3.04	10.1	5
0.59	0.077	15	3.2	9.6	5
0	0.065	18	3.56	9.4	5
0.59	0.077	15	3.2	9.6	5
0.33	0.064	37	3.35	12.1	7
0.01	0.077	19	3.16	9.8	5
0.21	0.077	133	3.27	9.9	5
0.01	0.077	19	3.16	9.8	5
0.18	0.079	58	3.34	9.4	5
0	0.079	55	3.39	11.4	6
0.09	0.123	31	3.5	11	4
0.37	0.076	23	3.26	9.6	6
0.37	0.076	23	3.26	9.6	6
0.37	0.046	60	3.41	12.1	6
0.33	0.078	23	3.3	11.2	5
0	0.072	55	3.31	11	5
